Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[2523]   0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unique_ptr<url_metadata, std::default_delete<url_metadata> > >, true> >, true>::~_Hashtable_ebo_helper() [2523]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, true> > >::_Hashtable_alloc() [2520]
[2524]   0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, true> >, true>::_Hashtable_ebo_helper() [2524]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, true> > >::~_Hashtable_alloc() [2521]
[2525]   0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, true> >, true>::~_Hashtable_ebo_helper() [2525]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[2526]   0.0    0.00    0.00       1         std::__detail::_MakeUniq<curl_http_client>::__single_object std::make_unique<curl_http_client>() [2526]
                0.00    0.00       1/1           curl_http_client::curl_http_client() [2407]
                0.00    0.00       1/1           std::unique_ptr<curl_http_client, std::default_delete<curl_http_client> >::unique_ptr<std::default_delete<curl_http_client>, void>(curl_http_client*) [2444]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[2527]   0.0    0.00    0.00       1         std::__detail::_MakeUniq<lexbor_http_parser>::__single_object std::make_unique<lexbor_http_parser>() [2527]
                0.00    0.00       1/1           lexbor_http_parser::lexbor_http_parser() [2410]
                0.00    0.00       1/1           std::unique_ptr<lexbor_http_parser, std::default_delete<lexbor_http_parser> >::unique_ptr<std::default_delete<lexbor_http_parser>, void>(lexbor_http_parser*) [2448]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<http_client*, std::default_delete<http_client> > >::type& std::get<1ul, http_client*, std::default_delete<http_client> >(std::tuple<http_client*, std::default_delete<http_client> >&) [2532]
[2528]   0.0    0.00    0.00       1         std::default_delete<http_client>& std::__get_helper<1ul, std::default_delete<http_client>>(std::_Tuple_impl<1ul, std::default_delete<http_client>>&) [2528]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<http_client> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<http_client> >&) [2462]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<http_parser*, std::default_delete<http_parser> > >::type& std::get<1ul, http_parser*, std::default_delete<http_parser> >(std::tuple<http_parser*, std::default_delete<http_parser> >&) [2533]
[2529]   0.0    0.00    0.00       1         std::default_delete<http_parser>& std::__get_helper<1ul, std::default_delete<http_parser>>(std::_Tuple_impl<1ul, std::default_delete<http_parser>>&) [2529]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<http_parser> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<http_parser> >&) [2464]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<curl_http_client*, std::default_delete<curl_http_client> > >::type& std::get<1ul, curl_http_client*, std::default_delete<curl_http_client> >(std::tuple<curl_http_client*, std::default_delete<curl_http_client> >&) [2534]
[2530]   0.0    0.00    0.00       1         std::default_delete<curl_http_client>& std::__get_helper<1ul, std::default_delete<curl_http_client>>(std::_Tuple_impl<1ul, std::default_delete<curl_http_client>>&) [2530]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<curl_http_client> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<curl_http_client> >&) [2466]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<lexbor_http_parser*, std::default_delete<lexbor_http_parser> > >::type& std::get<1ul, lexbor_http_parser*, std::default_delete<lexbor_http_parser> >(std::tuple<lexbor_http_parser*, std::default_delete<lexbor_http_parser> >&) [2535]
[2531]   0.0    0.00    0.00       1         std::default_delete<lexbor_http_parser>& std::__get_helper<1ul, std::default_delete<lexbor_http_parser>>(std::_Tuple_impl<1ul, std::default_delete<lexbor_http_parser>>&) [2531]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<lexbor_http_parser> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<lexbor_http_parser> >&) [2468]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<http_client, std::default_delete<http_client> >::_M_deleter() [2484]
[2532]   0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<http_client*, std::default_delete<http_client> > >::type& std::get<1ul, http_client*, std::default_delete<http_client> >(std::tuple<http_client*, std::default_delete<http_client> >&) [2532]
                0.00    0.00       1/1           std::default_delete<http_client>& std::__get_helper<1ul, std::default_delete<http_client>>(std::_Tuple_impl<1ul, std::default_delete<http_client>>&) [2528]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<http_parser, std::default_delete<http_parser> >::_M_deleter() [2486]
[2533]   0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<http_parser*, std::default_delete<http_parser> > >::type& std::get<1ul, http_parser*, std::default_delete<http_parser> >(std::tuple<http_parser*, std::default_delete<http_parser> >&) [2533]
                0.00    0.00       1/1           std::default_delete<http_parser>& std::__get_helper<1ul, std::default_delete<http_parser>>(std::_Tuple_impl<1ul, std::default_delete<http_parser>>&) [2529]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<curl_http_client, std::default_delete<curl_http_client> >::_M_deleter() [2488]
[2534]   0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<curl_http_client*, std::default_delete<curl_http_client> > >::type& std::get<1ul, curl_http_client*, std::default_delete<curl_http_client> >(std::tuple<curl_http_client*, std::default_delete<curl_http_client> >&) [2534]
                0.00    0.00       1/1           std::default_delete<curl_http_client>& std::__get_helper<1ul, std::default_delete<curl_http_client>>(std::_Tuple_impl<1ul, std::default_delete<curl_http_client>>&) [2530]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<lexbor_http_parser, std::default_delete<lexbor_http_parser> >::_M_deleter() [2491]
[2535]   0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<lexbor_http_parser*, std::default_delete<lexbor_http_parser> > >::type& std::get<1ul, lexbor_http_parser*, std::default_delete<lexbor_http_parser> >(std::tuple<lexbor_http_parser*, std::default_delete<lexbor_http_parser> >&) [2535]
                0.00    0.00       1/1           std::default_delete<lexbor_http_parser>& std::__get_helper<1ul, std::default_delete<lexbor_http_parser>>(std::_Tuple_impl<1ul, std::default_delete<lexbor_http_parser>>&) [2531]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<http_client, std::default_delete<http_client> >::~unique_ptr() [2360]
[2536]   0.0    0.00    0.00       1         std::remove_reference<http_client*&>::type&& std::move<http_client*&>(http_client*&) [2536]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<http_parser, std::default_delete<http_parser> >::~unique_ptr() [2361]
[2537]   0.0    0.00    0.00       1         std::remove_reference<http_parser*&>::type&& std::move<http_parser*&>(http_parser*&) [2537]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long> > >::_M_destroy_data_aux(std::_Deque_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*>, std::_Deque_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*>) [2498]
[2538]   0.0    0.00    0.00       1         void std::_Destroy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*) [2538]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, unsigned long>*) [2470]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
